trace,Num. PREGS,ROB entries,Num. SchedQ entries per FU,Num. ALU FUs,Num. MUL FUs,Num. LSU FUs,Fetch width,Dispatch width,P,H,Predictor (M),Cycles,Trace instructions,Fetched instructions,Retired instructions,Total branch instructions,Branch Mispredictions,I-cache misses,D-cache misses,Cycles with no fires,No dispatch cycles due to ROB,No dispatch cycles due to PRegs,Max DispQ usage,Average DispQ usage,Max SchedQ usage,Average SchedQ usage,Max ROB usage,Average ROB usage,IPC,branch_pattern_table_size,reservation_station_size,resource_utilization
leela541,128,160,4,3,3,2,4,4,16,16,GSPLIT,1284285,2000000,4903953,2000000,175075,55972,237,8662,341873,0,0,531,6.765,32,12.199,84,17.859,1.557,16,32,1117.0
leela541,32,64,4,3,3,2,8,8,16,16,GSPLIT,1330077,2000000,10176590,2000000,175075,55687,237,8662,370116,0,448657,1902,25.475,32,9.632,50,14.364,1.504,16,32,453.0
leela541,64,96,4,3,3,2,8,8,16,16,GSPLIT,1267412,2000000,9675294,2000000,175075,55684,237,8662,350534,0,34068,1894,18.204,32,14.399,73,20.607,1.578,16,32,677.0
leela541,128,160,4,3,3,2,8,8,16,16,GSPLIT,1266138,2000000,9665102,2000000,175075,55684,237,8662,350785,0,0,1894,17.999,32,14.547,113,20.779,1.58,16,32,1125.0
leela541,32,64,6,1,1,1,2,2,16,16,GSPLIT,1961096,2000000,3807871,2000000,175075,54828,237,8662,338008,0,294035,1457,20.608,18,8.705,38,10.906,1.02,16,18,402.0
leela541,64,96,6,1,1,1,2,2,16,16,GSPLIT,1940279,2000000,3766145,2000000,175075,54874,237,8662,324795,0,0,1457,18.264,18,10.525,41,12.916,1.031,16,18,626.0
leela541,128,160,6,1,1,1,2,2,16,16,GSPLIT,1940279,2000000,3766145,2000000,175075,54874,237,8662,324795,0,0,1457,18.264,18,10.525,41,12.916,1.031,16,18,1074.0
leela541,32,64,6,1,1,1,4,4,16,16,GSPLIT,1953501,2000000,7581440,2000000,175075,55815,237,8662,340544,0,416403,2369,36.875,18,10.163,38,12.504,1.024,16,18,406.0
leela541,64,96,6,1,1,1,4,4,16,16,GSPLIT,1932983,2000000,7499364,2000000,175075,55816,237,8662,325971,0,0,2369,34.843,18,11.868,41,14.398,1.035,16,18,630.0
leela541,128,160,6,1,1,1,4,4,16,16,GSPLIT,1932983,2000000,7499364,2000000,175075,55816,237,8662,325971,0,0,2369,34.843,18,11.868,41,14.398,1.035,16,18,1078.0
leela541,32,64,6,1,1,1,8,8,16,16,GSPLIT,1952276,2000000,15152201,2000000,175075,55935,237,8662,339304,0,432004,2810,43.842,18,10.688,38,13.063,1.024,16,18,414.0
leela541,64,96,6,1,1,1,8,8,16,16,GSPLIT,1932555,2000000,14994433,2000000,175075,55935,237,8662,325661,0,0,2810,42.078,18,12.297,41,14.852,1.035,16,18,638.0
leela541,128,160,6,1,1,1,8,8,16,16,GSPLIT,1932555,2000000,14994433,2000000,175075,55935,237,8662,325661,0,0,2810,42.078,18,12.297,41,14.852,1.035,16,18,1086.0
leela541,32,64,6,1,1,2,2,2,16,16,GSPLIT,1896739,2000000,3679173,2000000,175075,54819,237,8662,291701,0,329917,1451,18.881,24,8.995,41,10.924,1.054,16,24,415.0
leela541,64,96,6,1,1,2,2,2,16,16,GSPLIT,1882460,2000000,3650583,2000000,175075,54835,237,8662,282354,0,1139,1451,15.625,24,11.93,51,14.01,1.062,16,24,639.0
leela541,128,160,6,1,1,2,2,2,16,16,GSPLIT,1882421,2000000,3650505,2000000,175075,54835,237,8662,282319,0,0,1451,15.62,24,11.935,69,14.016,1.062,16,24,1087.0
leela541,32,64,6,1,1,2,4,4,16,16,GSPLIT,1874699,2000000,7266216,2000000,175075,55819,237,8662,288655,0,525962,2363,34.906,24,11.187,42,13.307,1.067,16,24,419.0
leela541,64,96,6,1,1,2,4,4,16,16,GSPLIT,1859515,2000000,7205468,2000000,175075,55822,237,8662,279231,0,1120,2363,31.6,24,14.258,53,16.538,1.076,16,24,643.0
leela541,128,160,6,1,1,2,4,4,16,16,GSPLIT,1859476,2000000,7205312,2000000,175075,55822,237,8662,279196,0,0,2363,31.595,24,14.261,69,16.543,1.076,16,24,1091.0
leela541,32,64,6,1,1,2,8,8,16,16,GSPLIT,1871683,2000000,14508620,2000000,175075,55789,237,8662,286718,0,535544,2804,42.977,24,11.974,42,14.133,1.069,16,24,427.0
leela541,64,96,6,1,1,2,8,8,16,16,GSPLIT,1856666,2000000,14388484,2000000,175075,55789,237,8662,277620,0,1120,2804,39.832,24,14.994,53,17.313,1.077,16,24,651.0
leela541,128,160,6,1,1,2,8,8,16,16,GSPLIT,1856628,2000000,14388180,2000000,175075,55789,237,8662,277586,0,0,2804,39.828,24,14.997,69,17.318,1.077,16,24,1099.0
leela541,32,64,6,2,1,1,2,2,16,16,GSPLIT,1641934,2000000,3169309,2000000,175075,54952,237,8662,423017,0,149673,372,7.802,24,6.224,40,9.395,1.218,16,24,413.0
leela541,64,96,6,2,1,1,2,2,16,16,GSPLIT,1593151,2000000,3071787,2000000,175075,54930,237,8662,396613,0,513,372,3.543,24,8.189,57,12.263,1.255,16,24,637.0
leela541,128,160,6,2,1,1,2,2,16,16,GSPLIT,1593150,2000000,3071785,2000000,175075,54930,237,8662,396611,0,0,372,3.542,24,8.191,57,12.264,1.255,16,24,1085.0
leela541,32,64,6,2,1,1,4,4,16,16,GSPLIT,1584963,2000000,6107397,2000000,175075,55789,237,8662,431780,0,426624,1632,25.373,24,9.245,46,13.343,1.262,16,24,417.0
leela541,64,96,6,2,1,1,4,4,16,16,GSPLIT,1542788,2000000,5938725,2000000,175075,55782,237,8662,397148,0,2938,1632,20.14,24,12.792,66,17.911,1.296,16,24,641.0
leela541,128,160,6,2,1,1,4,4,16,16,GSPLIT,1542786,2000000,5938717,2000000,175075,55782,237,8662,397144,0,0,1632,20.137,24,12.795,71,17.914,1.296,16,24,1089.0
leela541,32,64,6,2,1,1,8,8,16,16,GSPLIT,1575089,2000000,12135803,2000000,175075,55798,237,8662,435978,0,497470,2442,34.199,24,10.347,45,14.642,1.27,16,24,425.0
leela541,64,96,6,2,1,1,8,8,16,16,GSPLIT,1536455,2000000,11826731,2000000,175075,55798,237,8662,401025,0,2734,2442,29.633,24,13.745,66,19.029,1.302,16,24,649.0
leela541,128,160,6,2,1,1,8,8,16,16,GSPLIT,1536453,2000000,11826715,2000000,175075,55798,237,8662,401021,0,0,2442,29.631,24,13.747,72,19.031,1.302,16,24,1097.0
leela541,32,64,6,2,1,2,2,2,16,16,GSPLIT,1519319,2000000,2924469,2000000,175075,54757,237,8662,338532,0,72573,296,4.037,30,5.432,44,8.07,1.316,16,30,426.0
leela541,64,96,6,2,1,2,2,2,16,16,GSPLIT,1485257,2000000,2856755,2000000,175075,54552,237,8662,320440,0,1272,296,2.384,30,5.922,61,8.832,1.347,16,30,650.0
leela541,128,160,6,2,1,2,2,2,16,16,GSPLIT,1485221,2000000,2856683,2000000,175075,54552,237,8662,320435,0,0,296,2.374,30,5.93,69,8.842,1.347,16,30,1098.0
leela541,32,64,6,2,1,2,4,4,16,16,GSPLIT,1418802,2000000,5441825,2000000,175075,56021,237,8662,344314,0,355192,1626,21.226,30,9.065,52,12.814,1.41,16,30,430.0
leela541,64,96,6,2,1,2,4,4,16,16,GSPLIT,1370388,2000000,5248085,2000000,175075,56042,237,8662,325381,0,9572,1626,15.328,30,13.23,63,17.806,1.459,16,30,654.0
leela541,128,160,6,2,1,2,4,4,16,16,GSPLIT,1370343,2000000,5247905,2000000,175075,56042,237,8662,325435,0,0,1626,15.252,30,13.292,69,17.881,1.459,16,30,1102.0
leela541,32,64,6,2,1,2,8,8,16,16,GSPLIT,1404615,2000000,10772858,2000000,175075,55694,237,8662,345890,0,467359,2436,32.147,30,10.498,50,14.492,1.424,16,30,438.0
leela541,64,96,6,2,1,2,8,8,16,16,GSPLIT,1358229,2000000,10401778,2000000,175075,55693,237,8662,327151,0,9398,2436,26.411,30,14.935,67,19.786,1.473,16,30,662.0
leela541,128,160,6,2,1,2,8,8,16,16,GSPLIT,1358188,2000000,10401450,2000000,175075,55693,237,8662,327313,0,0,2436,26.349,30,14.986,83,19.848,1.473,16,30,1110.0
leela541,32,64,6,2,2,1,2,2,16,16,GSPLIT,1639797,2000000,3165035,2000000,175075,54952,237,8662,424442,0,154397,366,7.721,30,6.289,46,9.49,1.22,16,30,427.0
leela541,64,96,6,2,2,1,2,2,16,16,GSPLIT,1590920,2000000,3067329,2000000,175075,54928,237,8662,398625,0,1660,366,3.163,30,8.473,59,12.656,1.257,16,30,651.0
leela541,128,160,6,2,2,1,2,2,16,16,GSPLIT,1590822,2000000,3067133,2000000,175075,54928,237,8662,398556,0,0,366,3.146,30,8.483,65,12.667,1.257,16,30,1099.0
leela541,32,64,6,2,2,1,4,4,16,16,GSPLIT,1582766,2000000,6098609,2000000,175075,55789,237,8662,433251,0,458564,1626,25.169,30,9.438,52,13.592,1.264,16,30,431.0
leela541,64,96,6,2,2,1,4,4,16,16,GSPLIT,1535244,2000000,5908557,2000000,175075,55780,237,8662,402501,0,30812,1626,18.219,30,14.34,67,19.748,1.303,16,30,655.0
leela541,128,160,6,2,2,1,4,4,16,16,GSPLIT,1533615,2000000,5902041,2000000,175075,55780,237,8662,402207,0,0,1626,18.062,30,14.441,75,19.882,1.304,16,30,1103.0
leela541,32,64,6,2,2,1,8,8,16,16,GSPLIT,1572837,2000000,12117787,2000000,175075,55798,237,8662,437929,0,573433,2436,33.757,30,10.779,50,15.14,1.272,16,30,439.0
leela541,64,96,6,2,2,1,8,8,16,16,GSPLIT,1528614,2000000,11764003,2000000,175075,55798,237,8662,406379,0,36904,2436,27.311,30,15.714,67,21.316,1.308,16,30,663.0
leela541,128,160,6,2,2,1,8,8,16,16,GSPLIT,1527085,2000000,11751771,2000000,175075,55798,237,8662,406079,0,0,2436,27.205,30,15.792,83,21.426,1.31,16,30,1111.0
leela541,32,64,6,2,2,2,2,2,16,16,GSPLIT,1515778,2000000,2917387,2000000,175075,54757,237,8662,341668,0,75612,296,4.026,36,5.439,50,8.092,1.319,16,36,440.0
leela541,64,96,6,2,2,2,2,2,16,16,GSPLIT,1481703,2000000,2849647,2000000,175075,54552,237,8662,323773,0,1549,290,2.263,36,6.015,67,8.962,1.35,16,36,664.0
leela541,128,160,6,2,2,2,2,2,16,16,GSPLIT,1481667,2000000,2849575,2000000,175075,54552,237,8662,323758,0,0,290,2.25,36,6.026,71,8.975,1.35,16,36,1112.0
leela541,32,64,6,2,2,2,4,4,16,16,GSPLIT,1416682,2000000,5433345,2000000,175075,56021,237,8662,345428,0,372553,1624,21.187,36,9.119,53,12.894,1.412,16,36,444.0
leela541,64,96,6,2,2,2,4,4,16,16,GSPLIT,1367259,2000000,5235569,2000000,175075,56042,237,8662,324405,0,27215,1620,14.246,36,14.194,74,18.911,1.463,16,36,668.0
leela541,128,160,6,2,2,2,4,4,16,16,GSPLIT,1367094,2000000,5234909,2000000,175075,56042,237,8662,324615,0,0,1620,14.054,36,14.353,74,19.102,1.463,16,36,1116.0
leela541,32,64,6,2,2,2,8,8,16,16,GSPLIT,1402474,2000000,10755714,2000000,175075,55696,237,8662,349306,0,506885,2435,32.06,36,10.608,51,14.635,1.426,16,36,452.0
leela541,64,96,6,2,2,2,8,8,16,16,GSPLIT,1354217,2000000,10369658,2000000,175075,55696,237,8662,326687,0,31947,2430,24.72,36,16.458,74,21.523,1.477,16,36,676.0
leela541,128,160,6,2,2,2,8,8,16,16,GSPLIT,1354071,2000000,10368490,2000000,175075,55696,237,8662,327180,0,0,2430,24.562,36,16.59,92,21.681,1.477,16,36,1124.0
leela541,32,64,6,3,2,2,4,4,16,16,GSPLIT,1346972,2000000,5154877,2000000,175075,55928,237,8662,360380,0,313935,538,13.758,42,8.229,54,12.53,1.485,16,42,455.0
leela541,64,96,6,3,2,2,4,4,16,16,GSPLIT,1285119,2000000,4907313,2000000,175075,55966,237,8662,339903,0,39273,521,6.092,42,12.711,93,18.554,1.556,16,42,679.0
leela541,128,160,6,3,2,2,4,4,16,16,GSPLIT,1283551,2000000,4900981,2000000,175075,55981,237,8662,339565,0,0,521,5.531,42,13.121,96,19.05,1.558,16,42,1127.0
leela541,32,64,6,3,2,2,8,8,16,16,GSPLIT,1330091,2000000,10176702,2000000,175075,55687,237,8662,370911,0,466110,1902,25.417,42,9.672,55,14.421,1.504,16,42,463.0
leela541,64,96,6,3,2,2,8,8,16,16,GSPLIT,1266776,2000000,9670206,2000000,175075,55684,237,8662,346587,0,94867,1884,16.227,42,15.941,93,22.57,1.579,16,42,687.0
leela541,128,160,6,3,2,2,8,8,16,16,GSPLIT,1261647,2000000,9629174,2000000,175075,55684,237,8662,346205,0,0,1884,15.315,42,16.543,119,23.338,1.585,16,42,1135.0
leela541,32,64,6,3,3,2,4,4,16,16,GSPLIT,1346972,2000000,5154877,2000000,175075,55928,237,8662,360380,0,313935,538,13.758,43,8.229,54,12.53,1.485,16,48,469.0
leela541,64,96,6,3,3,2,4,4,16,16,GSPLIT,1285119,2000000,4907313,2000000,175075,55966,237,8662,339899,0,47443,515,5.824,48,12.894,93,18.821,1.556,16,48,693.0
leela541,128,160,6,3,3,2,4,4,16,16,GSPLIT,1283316,2000000,4900041,2000000,175075,55981,237,8662,339586,0,0,515,5.018,48,13.473,106,19.556,1.558,16,48,1141.0
leela541,32,64,6,3,3,2,8,8,16,16,GSPLIT,1330077,2000000,10176590,2000000,175075,55687,237,8662,370897,0,466145,1902,25.417,48,9.672,55,14.422,1.504,16,48,477.0
leela541,64,96,6,3,3,2,8,8,16,16,GSPLIT,1266722,2000000,9669774,2000000,175075,55684,237,8662,346161,0,130870,1878,15.593,48,16.414,93,23.204,1.579,16,48,701.0
leela541,128,160,6,3,3,2,8,8,16,16,GSPLIT,1259474,2000000,9611790,2000000,175075,55684,237,8662,346108,0,0,1878,13.996,48,17.491,119,24.635,1.588,16,48,1149.0
leela541,32,64,8,1,1,1,2,2,16,16,GSPLIT,1960297,2000000,3806251,2000000,175075,54839,237,8662,337955,0,345755,1451,20.067,24,9.192,40,11.447,1.02,16,24,411.0
leela541,64,96,8,1,1,1,2,2,16,16,GSPLIT,1938807,2000000,3763177,2000000,175075,54886,237,8662,322990,0,21,1451,16.351,24,12.317,53,14.831,1.032,16,24,635.0
leela541,128,160,8,1,1,1,2,2,16,16,GSPLIT,1938802,2000000,3763167,2000000,175075,54886,237,8662,322990,0,0,1451,16.351,24,12.317,53,14.831,1.032,16,24,1083.0
leela541,32,64,8,1,1,1,4,4,16,16,GSPLIT,1952104,2000000,7575848,2000000,175075,55816,237,8662,339551,0,540688,2363,35.687,24,11.283,42,13.709,1.025,16,24,415.0
leela541,64,96,8,1,1,1,4,4,16,16,GSPLIT,1930777,2000000,7490548,2000000,175075,55814,237,8662,323395,0,19,2363,32.152,24,14.426,53,17.119,1.036,16,24,639.0
leela541,128,160,8,1,1,1,4,4,16,16,GSPLIT,1930777,2000000,7490548,2000000,175075,55814,237,8662,323395,0,0,2363,32.152,24,14.426,53,17.119,1.036,16,24,1087.0
leela541,32,64,8,1,1,1,8,8,16,16,GSPLIT,1950892,2000000,15141121,2000000,175075,55936,237,8662,339060,0,565465,2804,42.348,24,12.1,42,14.565,1.025,16,24,423.0
leela541,64,96,8,1,1,1,8,8,16,16,GSPLIT,1930387,2000000,14977081,2000000,175075,55936,237,8662,323487,0,18,2804,39.128,24,15.095,53,17.818,1.036,16,24,647.0
leela541,128,160,8,1,1,1,8,8,16,16,GSPLIT,1930387,2000000,14977081,2000000,175075,55936,237,8662,323487,0,0,2804,39.128,24,15.095,53,17.818,1.036,16,24,1095.0
leela541,32,64,8,1,1,2,2,2,16,16,GSPLIT,1896716,2000000,3679127,2000000,175075,54819,237,8662,291194,0,352461,1443,18.663,32,9.193,47,11.143,1.054,16,32,427.0
leela541,64,96,8,1,1,2,2,2,16,16,GSPLIT,1881980,2000000,3649625,2000000,175075,54834,237,8662,281883,0,2277,1443,13.982,32,13.501,63,15.654,1.063,16,32,651.0
leela541,128,160,8,1,1,2,2,2,16,16,GSPLIT,1881939,2000000,3649543,2000000,175075,54834,237,8662,281833,0,0,1443,13.972,32,13.51,69,15.665,1.063,16,32,1099.0
leela541,32,64,8,1,1,2,4,4,16,16,GSPLIT,1874326,2000000,7264724,2000000,175075,55819,237,8662,287734,0,648221,2355,34.343,32,11.719,51,13.871,1.067,16,32,431.0
leela541,64,96,8,1,1,2,4,4,16,16,GSPLIT,1858733,2000000,7202340,2000000,175075,55822,237,8662,278457,0,2204,2355,28.727,32,17.04,63,19.415,1.076,16,32,655.0
leela541,128,160,8,1,1,2,4,4,16,16,GSPLIT,1858692,2000000,7202176,2000000,175075,55822,237,8662,278417,0,0,2355,28.719,32,17.048,69,19.424,1.076,16,32,1103.0
leela541,32,64,8,1,1,2,8,8,16,16,GSPLIT,1871301,2000000,14505564,2000000,175075,55789,237,8662,285941,0,698266,2796,42.071,32,12.836,50,15.033,1.069,16,32,439.0
leela541,64,96,8,1,1,2,8,8,16,16,GSPLIT,1855883,2000000,14382220,2000000,175075,55789,237,8662,276888,0,2282,2796,36.565,32,18.16,63,20.577,1.078,16,32,663.0
leela541,128,160,8,1,1,2,8,8,16,16,GSPLIT,1855840,2000000,14381876,2000000,175075,55789,237,8662,276825,0,0,2796,36.557,32,18.167,69,20.587,1.078,16,32,1111.0
leela541,32,64,8,2,1,1,2,2,16,16,GSPLIT,1641934,2000000,3169309,2000000,175075,54952,237,8662,422780,0,159871,362,7.691,32,6.303,46,9.506,1.218,16,32,425.0
leela541,64,96,8,2,1,1,2,2,16,16,GSPLIT,1593056,2000000,3071601,2000000,175075,54928,237,8662,396330,0,1968,361,3.066,32,8.538,61,12.74,1.255,16,32,649.0
leela541,128,160,8,2,1,1,2,2,16,16,GSPLIT,1592943,2000000,3071375,2000000,175075,54928,237,8662,396321,0,0,361,3.043,32,8.553,67,12.757,1.256,16,32,1097.0
leela541,32,64,8,2,1,1,4,4,16,16,GSPLIT,1584907,2000000,6107173,2000000,175075,55789,237,8662,431775,0,468162,1624,25.087,32,9.468,52,13.63,1.262,16,32,429.0
leela541,64,96,8,2,1,1,4,4,16,16,GSPLIT,1536918,2000000,5915253,2000000,175075,55780,237,8662,402657,0,41062,1624,17.685,32,14.737,67,20.227,1.301,16,32,653.0
leela541,128,160,8,2,1,1,4,4,16,16,GSPLIT,1534907,2000000,5907209,2000000,175075,55780,237,8662,402908,0,0,1624,17.415,32,14.911,75,20.463,1.303,16,32,1101.0
leela541,32,64,8,2,1,1,8,8,16,16,GSPLIT,1574960,2000000,12134771,2000000,175075,55798,237,8662,436955,0,595589,2435,33.629,32,10.841,50,15.208,1.27,16,32,437.0
leela541,64,96,8,2,1,1,8,8,16,16,GSPLIT,1530184,2000000,11776555,2000000,175075,55799,237,8662,407433,0,50461,2434,26.604,32,16.259,68,21.956,1.307,16,32,661.0
leela541,128,160,8,2,1,1,8,8,16,16,GSPLIT,1528450,2000000,11762683,2000000,175075,55799,237,8662,407562,0,0,2434,26.409,32,16.395,87,22.152,1.309,16,32,1109.0
leela541,32,64,8,2,1,2,2,2,16,16,GSPLIT,1519319,2000000,2924469,2000000,175075,54757,237,8662,339371,0,76916,296,4.015,40,5.447,50,8.092,1.316,16,40,441.0
leela541,64,96,8,2,1,2,2,2,16,16,GSPLIT,1485244,2000000,2856729,2000000,175075,54552,237,8662,320081,0,1641,283,2.175,40,6.082,72,9.04,1.347,16,40,665.0
leela541,128,160,8,2,1,2,2,2,16,16,GSPLIT,1485208,2000000,2856657,2000000,175075,54552,237,8662,320037,0,0,283,2.16,40,6.094,76,9.056,1.347,16,40,1113.0
leela541,32,64,8,2,1,2,4,4,16,16,GSPLIT,1418802,2000000,5441825,2000000,175075,56021,237,8662,344984,0,377853,1624,21.149,40,9.117,54,12.89,1.41,16,40,445.0
leela541,64,96,8,2,1,2,4,4,16,16,GSPLIT,1369332,2000000,5243861,2000000,175075,56042,237,8662,322601,0,39727,1616,13.689,40,14.623,83,19.426,1.461,16,40,669.0
leela541,128,160,8,2,1,2,4,4,16,16,GSPLIT,1369121,2000000,5243013,2000000,175075,56043,237,8662,322770,0,0,1616,13.35,40,14.911,83,19.763,1.461,16,40,1117.0
leela541,32,64,8,2,1,2,8,8,16,16,GSPLIT,1404619,2000000,10772874,2000000,175075,55696,237,8662,347132,0,515282,2435,31.996,40,10.613,55,14.637,1.424,16,40,453.0
leela541,64,96,8,2,1,2,8,8,16,16,GSPLIT,1355663,2000000,10381226,2000000,175075,55696,237,8662,322613,0,58283,2426,23.702,40,17.232,83,22.494,1.475,16,40,677.0
leela541,128,160,8,2,1,2,8,8,16,16,GSPLIT,1355460,2000000,10379602,2000000,175075,55696,237,8662,322933,0,0,2426,23.39,40,17.502,101,22.805,1.476,16,40,1125.0
leela541,32,64,8,2,2,1,2,2,16,16,GSPLIT,1639797,2000000,3165035,2000000,175075,54952,237,8662,425316,0,164549,362,7.684,40,6.313,51,9.527,1.22,16,40,442.0
leela541,64,96,8,2,2,1,2,2,16,16,GSPLIT,1590899,2000000,3067287,2000000,175075,54928,237,8662,397941,0,3772,350,2.798,40,8.739,71,13.019,1.257,16,40,666.0
leela541,128,160,8,2,2,1,2,2,16,16,GSPLIT,1590745,2000000,3066979,2000000,175075,54928,237,8662,397874,0,0,350,2.749,40,8.772,80,13.062,1.257,16,40,1114.0
leela541,32,64,8,2,2,1,4,4,16,16,GSPLIT,1582766,2000000,6098609,2000000,175075,55789,237,8662,434482,0,488793,1624,25.063,40,9.507,55,13.698,1.264,16,40,446.0
leela541,64,96,8,2,2,1,4,4,16,16,GSPLIT,1532832,2000000,5898909,2000000,175075,55780,237,8662,400270,0,103080,1616,16.24,40,15.83,81,21.699,1.305,16,40,670.0
leela541,128,160,8,2,2,1,4,4,16,16,GSPLIT,1520303,2000000,5848773,2000000,175075,55785,237,8662,398355,0,0,1616,15.148,40,16.396,87,22.618,1.316,16,40,1118.0
leela541,32,64,8,2,2,1,8,8,16,16,GSPLIT,1572828,2000000,12117715,2000000,175075,55798,237,8662,439457,0,631190,2435,33.584,40,10.91,55,15.312,1.272,16,40,454.0
leela541,64,96,8,2,2,1,8,8,16,16,GSPLIT,1525139,2000000,11736195,2000000,175075,55799,237,8662,404115,0,127771,2426,24.528,40,17.9,81,24.103,1.311,16,40,678.0
leela541,128,160,8,2,2,1,8,8,16,16,GSPLIT,1512307,2000000,11633539,2000000,175075,55799,237,8662,401948,0,0,2426,23.669,40,18.379,101,24.931,1.322,16,40,1126.0
leela541,32,64,8,2,2,2,2,2,16,16,GSPLIT,1515778,2000000,2917387,2000000,175075,54757,237,8662,341564,0,76916,296,4.024,40,5.44,50,8.094,1.319,16,48,458.0
leela541,64,96,8,2,2,2,2,2,16,16,GSPLIT,1481700,2000000,2849641,2000000,175075,54552,237,8662,322402,0,1868,272,2.03,48,6.181,88,9.195,1.35,16,48,682.0
leela541,128,160,8,2,2,2,2,2,16,16,GSPLIT,1481661,2000000,2849563,2000000,175075,54552,237,8662,322364,0,0,272,2.009,48,6.198,88,9.216,1.35,16,48,1130.0
leela541,32,64,8,2,2,2,4,4,16,16,GSPLIT,1416682,2000000,5433345,2000000,175075,56021,237,8662,345060,0,378058,1624,21.181,43,9.122,54,12.901,1.412,16,48,462.0
leela541,64,96,8,2,2,2,4,4,16,16,GSPLIT,1367180,2000000,5235253,2000000,175075,56042,237,8662,323436,0,74624,1608,13.073,48,15.154,93,20.084,1.463,16,48,686.0
leela541,128,160,8,2,2,2,4,4,16,16,GSPLIT,1366870,2000000,5234009,2000000,175075,56043,237,8662,323853,0,0,1608,12.314,48,15.806,100,20.84,1.463,16,48,1134.0
leela541,32,64,8,2,2,2,8,8,16,16,GSPLIT,1402474,2000000,10755714,2000000,175075,55696,237,8662,349194,0,515995,2435,32.043,48,10.621,55,14.652,1.426,16,48,470.0
leela541,64,96,8,2,2,2,8,8,16,16,GSPLIT,1353510,2000000,10364002,2000000,175075,55696,237,8662,324830,0,135003,2418,22.502,48,18.296,93,23.756,1.478,16,48,694.0
leela541,128,160,8,2,2,2,8,8,16,16,GSPLIT,1353165,2000000,10361242,2000000,175075,55696,237,8662,325357,0,0,2418,21.549,48,19.147,110,24.708,1.478,16,48,1142.0
leela541,32,64,8,3,2,2,4,4,16,16,GSPLIT,1346972,2000000,5154877,2000000,175075,55928,237,8662,360380,0,313935,538,13.758,43,8.229,54,12.53,1.485,16,56,476.0
leela541,64,96,8,3,2,2,4,4,16,16,GSPLIT,1285119,2000000,4907313,2000000,175075,55966,237,8662,340250,0,53033,507,5.609,56,13.058,93,19.036,1.556,16,56,700.0
leela541,128,160,8,3,2,2,4,4,16,16,GSPLIT,1283316,2000000,4900041,2000000,175075,55981,237,8662,340245,0,0,507,4.544,56,13.836,115,20.028,1.558,16,56,1148.0
leela541,32,64,8,3,2,2,8,8,16,16,GSPLIT,1330091,2000000,10176702,2000000,175075,55687,237,8662,370911,0,466145,1902,25.417,48,9.672,55,14.421,1.504,16,56,484.0
leela541,64,96,8,3,2,2,8,8,16,16,GSPLIT,1266719,2000000,9669750,2000000,175075,55684,237,8662,347256,0,160424,1870,15.199,56,16.714,93,23.597,1.579,16,56,708.0
leela541,128,160,8,3,2,2,8,8,16,16,GSPLIT,1259309,2000000,9610470,2000000,175075,55684,237,8662,348239,0,0,1870,12.661,56,18.595,120,25.965,1.588,16,56,1156.0
leela541,32,64,8,3,3,2,4,4,16,16,GSPLIT,1346972,2000000,5154877,2000000,175075,55928,237,8662,360380,0,313935,538,13.758,43,8.229,54,12.53,1.485,16,64,493.0
leela541,64,96,8,3,3,2,4,4,16,16,GSPLIT,1285119,2000000,4907313,2000000,175075,55966,237,8662,340484,0,53249,499,5.433,64,13.204,93,19.212,1.556,16,64,717.0
leela541,128,160,8,3,3,2,4,4,16,16,GSPLIT,1283306,2000000,4900001,2000000,175075,55981,237,8662,340579,0,0,499,4.261,64,14.063,119,20.311,1.558,16,64,1165.0
leela541,32,64,8,3,3,2,8,8,16,16,GSPLIT,1330077,2000000,10176590,2000000,175075,55687,237,8662,370897,0,466145,1902,25.417,48,9.672,55,14.422,1.504,16,64,501.0
leela541,64,96,8,3,3,2,8,8,16,16,GSPLIT,1266705,2000000,9669638,2000000,175075,55684,237,8662,347097,0,167367,1862,14.978,64,16.896,93,23.819,1.579,16,64,725.0
leela541,128,160,8,3,3,2,8,8,16,16,GSPLIT,1259038,2000000,9608302,2000000,175075,55684,237,8662,348646,0,4,1862,11.634,64,19.482,126,26.983,1.589,16,64,1173.0
mcf505,32,64,4,1,1,1,2,2,16,16,GSPLIT,3519712,2000000,6821267,2000000,418289,109068,0,51725,1798598,0,330,956,8.71,12,6.708,36,8.598,0.568,16,12,393.0
mcf505,64,96,4,1,1,1,2,2,16,16,GSPLIT,3519712,2000000,6821267,2000000,418289,109068,0,51725,1798609,0,0,956,8.709,12,6.708,39,8.599,0.568,16,12,617.0
mcf505,128,160,4,1,1,1,2,2,16,16,GSPLIT,3519712,2000000,6821267,2000000,418289,109068,0,51725,1798609,0,0,956,8.709,12,6.708,39,8.599,0.568,16,12,1065.0
mcf505,32,64,4,1,1,1,4,4,16,16,GSPLIT,3438520,2000000,13342619,2000000,418289,102847,0,51725,1759104,0,396,1370,13.288,12,7.555,36,9.549,0.582,16,12,397.0
mcf505,64,96,4,1,1,1,4,4,16,16,GSPLIT,3438520,2000000,13342619,2000000,418289,102847,0,51725,1759063,0,0,1370,13.288,12,7.556,39,9.549,0.582,16,12,621.0
